dataset,method,n_estimators,gamma,cost_budget,time,accuracy,f1,AUC,recourse,validity,cost,sparsity,plausibility,unfairness
FICO,RABIT,100,0.004,0.1,12.82856822013855,0.733387358184765,0.712914485165794,0.8037814026058769,0.7816045380875203,0.6036764705882353,0.10850469843410429,1.0419117647058824,0.465355853934635,0.0
FICO,RABIT,100,0.0045,0.1,13.310830116271973,0.7325769854132901,0.7125435540069687,0.8027506551528163,0.7799837925445705,0.5995575221238938,0.10425187546159179,1.0383480825958702,0.46534949814356275,0.0
FICO,RABIT,100,0.005,0.1,12.52839994430542,0.7309562398703403,0.7080035180299032,0.8020685331944094,0.736223662884927,0.5275761973875182,0.12290252015220712,1.0188679245283019,0.4683475298626724,0.0
FICO,Vanilla,100,0.0,0.1,13.084168910980225,0.7394651539708266,0.7285774588433939,0.8034008745895427,0.5133711507293355,0.06391270459859703,0.39362937272272674,2.1125925925925926,0.4350273584765713,0.0
FICO,OAF,100,0.0,0.1,13.073469877243042,0.7293354943273906,0.7133047210300429,0.7937620374463248,0.5453808752025932,0.15128593040847202,0.3098041444703416,2.9021571648690294,0.437434085058903,0.0
FICO,RABIT,100,0.0005,0.1,13.22378396987915,0.7427066450567261,0.7305897327110734,0.8032686600151553,0.5145867098865479,0.0749034749034749,0.4082052286557583,2.169172932330827,0.44085302530275267,0.0
FICO,RABIT,100,0.001,0.1,12.683681964874268,0.7382495948136143,0.7248722316865417,0.8048065588953439,0.5133711507293355,0.0789877300613497,0.3819761684598331,2.3568575233022635,0.4391725753713771,0.0
FICO,RABIT,100,0.0015,0.1,13.296845197677612,0.7378444084278768,0.7259635747564591,0.8008460417192894,0.6811183144246353,0.39039504260263364,0.23045166942174355,1.0576773187840998,0.4792049853255324,0.0
FICO,RABIT,100,0.002,0.1,13.206461906433105,0.7325769854132901,0.7208121827411168,0.7978708849035951,0.7556726094003241,0.531832298136646,0.12259443210636027,1.0706521739130435,0.47401198795235727,0.0
FICO,RABIT,100,0.0025,0.1,12.925715923309326,0.729740680713128,0.7150790260572405,0.7956952644817715,0.7824149108589952,0.5903890160183066,0.10722197153847272,1.0389016018306636,0.4749893956485068,0.0
FICO,RABIT,100,0.003,0.1,12.572566986083984,0.7358184764991896,0.724429416737109,0.7953127631135809,0.7686385737439222,0.5559875583203733,0.11428748853844144,1.0404354587869362,0.474433762945676,0.0
FICO,RABIT,100,0.0035,0.1,13.015613317489624,0.7301458670988655,0.7165957446808511,0.7923514197608824,0.7775526742301458,0.5783410138248848,0.11013865559561282,1.0276497695852536,0.47508957117239964,0.0
FICO,RABIT,100,0.004,0.1,12.77405595779419,0.7301458670988655,0.7182741116751269,0.7935561510692937,0.7629659643435981,0.5458074534161491,0.11715628046033848,1.0434782608695652,0.4759110702852686,0.0
FICO,RABIT,100,0.0045,0.1,12.965337753295898,0.7382495948136143,0.7265029635901779,0.7972482923928601,0.7941653160453809,0.6062015503875969,0.10501023203819827,1.0372093023255815,0.47501218371094217,0.0
FICO,RABIT,100,0.005,0.1,12.513686180114746,0.7309562398703403,0.7174468085106382,0.7895676780752715,0.8067260940032415,0.6336405529953917,0.0954776000154017,1.021505376344086,0.473664939251382,0.0
FICO,Vanilla,100,0.0,0.1,13.029174566268921,0.7370340356564019,0.7184381778741865,0.8025431243159047,0.4967585089141005,0.0779510022271715,0.3767962350714185,2.244186046511628,0.43722123937065066,0.0
FICO,OAF,100,0.0,0.1,12.833420991897583,0.710291734197731,0.6857142857142857,0.7836972851940727,0.5303889789303079,0.15831517792302105,0.30911278235279005,2.842993396918562,0.44201247170124297,0.0
FICO,RABIT,100,0.0005,0.1,12.93749213218689,0.7321717990275527,0.7127335940895263,0.8031824903174203,0.4955429497568882,0.07846039970392302,0.3764146024965725,2.1902587519025873,0.4388423055644382,0.0
FICO,RABIT,100,0.001,0.1,13.076210975646973,0.7260940032414911,0.707105719237435,0.8014268649490612,0.4955429497568882,0.07366071428571429,0.35783783697644844,2.0931952662721893,0.43935273019051946,0.0
FICO,RABIT,100,0.0015,0.1,13.505435943603516,0.7321717990275527,0.7107221006564551,0.7999961848530773,0.6750405186385737,0.4133138258961229,0.2024867291501749,1.0621799561082663,0.47461992222419097,0.0
FICO,RABIT,100,0.002,0.1,12.735857963562012,0.733387358184765,0.7121609798775154,0.7991555369621959,0.720421393841167,0.49487554904831627,0.14605340408960685,1.0402635431918008,0.4707802951000449,0.0
FICO,RABIT,100,0.0025,0.1,12.62202000617981,0.7289303079416531,0.7095093356491533,0.7949562442115012,0.7398703403565641,0.5240919199406968,0.1386057474028154,1.0370644922164567,0.47210783996837064,0.0
FICO,RABIT,100,0.003,0.1,12.717453002929688,0.7281199351701783,0.7076252723311547,0.7965454502399596,0.7520259319286872,0.5490051584377302,0.12470626436159972,1.025792188651437,0.47586996695286987,0.0
FICO,RABIT,100,0.0035,0.1,13.160390138626099,0.7293354943273906,0.7075306479859895,0.7968200750399933,0.7593192868719612,0.5657894736842105,0.11927276947156965,1.030701754385965,0.47233349763519805,0.0
FICO,RABIT,100,0.004,0.1,12.951519012451172,0.7301458670988655,0.7073813708260105,0.7949670976467121,0.7706645056726094,0.5886627906976745,0.108075121150588,1.0247093023255813,0.4733314496768681,0.0
FICO,RABIT,100,0.0045,0.1,12.720443964004517,0.7289303079416531,0.7077326343381389,0.7945888718742107,0.7402755267423015,0.5297138664710198,0.12422473621123149,1.0344827586206897,0.47737300079951317,0.0
FICO,RABIT,100,0.005,0.1,12.978279829025269,0.726904376012966,0.7077189939288812,0.7941609834133199,0.7755267423014587,0.5884101040118871,0.11045899680842056,1.0282317979197622,0.47293754259096055,0.0
FICO,Vanilla,100,0.0,0.1,12.483181953430176,0.7321717990275527,0.7166738105443635,0.8012821524795823,0.5048622366288493,0.07354056103108415,0.3517840165440227,2.264750378214826,0.43368527362271236,0.0
FICO,OAF,100,0.0,0.1,12.450624942779541,0.7301458670988655,0.7134251290877797,0.7937524995790183,0.5510534846029174,0.16566265060240964,0.3055722348891805,2.75209763539283,0.4356904993759456,0.0
FICO,RABIT,100,0.0005,0.1,12.319244861602783,0.7366288492706645,0.7215081405312768,0.7985234065841543,0.5129659643435981,0.08801213960546282,0.4104112822010362,2.269180754226268,0.4363286673078779,0.0
FICO,RABIT,100,0.001,0.1,12.84412693977356,0.7346029173419774,0.7163274144651364,0.801690636313884,0.5072933549432739,0.09456440804169769,0.4588748314337311,1.902185223725286,0.45475745554316477,0.0
FICO,RABIT,100,0.0015,0.1,13.821424722671509,0.7329821717990276,0.7165591397849462,0.7966112286351772,0.6559967585089141,0.3602110022607385,0.2385994145945211,1.092690278824416,0.4714202232085046,0.0
FICO,RABIT,100,0.002,0.1,13.619128227233887,0.7321717990275527,0.7139766334919948,0.7965349256967248,0.7127228525121556,0.47129008202833705,0.17520780376144496,1.0589112602535422,0.4683148375946568,0.0
FICO,RABIT,100,0.0025,0.1,13.06101107597351,0.7273095623987034,0.7115302186026575,0.7926612360023575,0.7212317666126418,0.4783927217589083,0.15401466690396684,1.0326004548900682,0.4755545344157165,0.0
FICO,RABIT,100,0.003,0.1,12.73159122467041,0.7256888168557536,0.7065452969224101,0.7905780342258147,0.7653970826580226,0.5695167286245353,0.12418375293771067,1.066171003717472,0.4691986477323673,0.0
FICO,RABIT,100,0.0035,0.1,12.959778070449829,0.7264991896272285,0.7086750107898144,0.7897834312115855,0.7791734197730956,0.5917602996254682,0.11272592441081308,1.0232209737827715,0.47090497292435196,0.0
FICO,RABIT,100,0.004,0.1,12.76844310760498,0.7273095623987034,0.7080260303687635,0.7937284904647639,0.7820097244732577,0.6005939123979213,0.11093708766898665,1.0341499628804751,0.4706862413260848,0.0
FICO,RABIT,100,0.0045,0.1,12.728362798690796,0.7321717990275527,0.7156989247311828,0.7897044971373243,0.7828200972447326,0.5960813865862848,0.10987135922910601,1.0180859080633007,0.4697057418908932,0.0
FICO,RABIT,100,0.005,0.1,14.152148246765137,0.7256888168557536,0.7055241409308395,0.7906961064452303,0.7483792544570502,0.541019955654102,0.1266669388219511,1.0288248337028825,0.47149486740111,0.0
FICO,Vanilla,100,0.0,0.1,15.198237895965576,0.7374392220421394,0.7182608695652174,0.8073995432348237,0.4906807131280389,0.07026627218934911,0.3806893442131597,2.2516129032258063,0.4344580574222404,0.0
FICO,OAF,100,0.0,0.1,15.365020036697388,0.7248784440842788,0.7033639143730887,0.7898590763660858,0.5356564019448946,0.15920763022743947,0.31502540259690875,2.718773373223635,0.4365802452698308,0.0
FICO,RABIT,100,0.0005,0.1,14.239468812942505,0.7337925445705025,0.7152145643693107,0.8039948534983582,0.4955429497568882,0.07434944237918216,0.3690343032808529,2.185792349726776,0.4340474766063809,0.0
FICO,RABIT,100,0.001,0.1,13.414790153503418,0.7350081037277147,0.7126537785588752,0.8044099151721815,0.4947325769854133,0.09375,0.3513901416030721,2.195090439276486,0.43746388038752815,0.0
FICO,RABIT,100,0.0015,0.1,13.76283073425293,0.7394651539708266,0.7198257080610022,0.8045000315736297,0.6766612641815235,0.4119380987472365,0.19991741216124972,1.0957995578481945,0.47087893876339104,0.0
FICO,RABIT,100,0.002,0.1,13.269155979156494,0.7354132901134521,0.7139728427507666,0.8014590963627177,0.7572933549432739,0.5624543462381301,0.12643723568707496,1.0336011687363038,0.46840758170615016,0.0
FICO,RABIT,100,0.0025,0.1,13.395689010620117,0.7305510534846029,0.7089715536105032,0.7966947671971036,0.763776337115073,0.5735186539868324,0.1217443306349222,1.0373079736649597,0.46965377085700644,0.0
FICO,RABIT,100,0.003,0.1,12.8001868724823,0.7329821717990276,0.7103296703296703,0.7985102509051107,0.7893030794165316,0.6223674655047204,0.10547916376809774,1.028322440087146,0.4701849318299171,0.0
FICO,RABIT,100,0.0035,0.1,12.786111116409302,0.7301458670988655,0.708916083916084,0.7983951387134798,0.7905186385737439,0.6209677419354839,0.10388448079289508,1.0601173020527859,0.4696516861980893,0.0
FICO,RABIT,100,0.004,0.1,12.97530221939087,0.7354132901134521,0.7144731088762571,0.7984707838679802,0.779578606158833,0.6014652014652014,0.10850540672481732,1.0344322344322345,0.4709453223994994,0.0
FICO,RABIT,100,0.0045,0.1,12.937803030014038,0.7293354943273906,0.7046861184792219,0.7937067835943421,0.7787682333873582,0.6071942446043166,0.10612156020877238,1.0158273381294964,0.47064264941964234,0.0
FICO,RABIT,100,0.005,0.1,13.210439920425415,0.7374392220421394,0.7165354330708661,0.7930608397533047,0.7743111831442464,0.5922401171303074,0.11674196960139524,1.0307467057101025,0.47355612667599056,0.0
FICO,Vanilla,100,0.0,0.1,15.98232102394104,0.729740680713128,0.7174925878864887,0.8040764187084279,0.5194489465153971,0.08133230054221534,0.3378042272557269,2.1303656597774245,0.4384374808758389,0.0
FICO,OAF,100,0.0,0.1,15.128450155258179,0.7273095623987034,0.7057280279842588,0.7885786999031742,0.5364667747163695,0.1619047619047619,0.3073141644699065,2.829562594268477,0.4406574598325262,0.0
FICO,RABIT,100,0.0005,0.1,14.953908920288086,0.7366288492706645,0.7226962457337884,0.8048447103645702,0.5149918962722853,0.08486238532110092,0.34905012221230597,2.04222972972973,0.4383806592533939,0.0
FICO,RABIT,100,0.001,0.1,12.651530027389526,0.7167747163695299,0.7039390088945362,0.8032528732003031,0.5388978930307942,0.1185127807900852,0.34041132843053457,1.5677710843373494,0.45043761933543164,0.0
FICO,RABIT,100,0.0015,0.1,12.97401213645935,0.7313614262560778,0.7160599571734475,0.8022240990990991,0.7366288492706645,0.5064540622627183,0.14073156482906773,1.0744115413819286,0.4739290482143905,0.0
FICO,RABIT,100,0.002,0.1,13.071005821228027,0.7228525121555915,0.7111486486486487,0.79833626704976,0.7544570502431118,0.5280373831775701,0.13434853197675,1.0521806853582554,0.47520084989141576,0.0
FICO,RABIT,100,0.0025,0.1,12.432261943817139,0.729740680713128,0.7128712871287128,0.7969460406668352,0.7779578606158833,0.5876598946576373,0.1133454545178016,1.0383747178329572,0.47316525502968876,0.0
FICO,RABIT,100,0.003,0.1,12.524677753448486,0.7317666126418152,0.7158798283261802,0.7983310047781427,0.7836304700162074,0.5960665658093798,0.10897202719748597,1.0763993948562784,0.4733378246405392,0.0
FICO,RABIT,100,0.0035,0.1,12.510807991027832,0.7264991896272285,0.7101760412194075,0.7938857008293341,0.7828200972447326,0.5948601662887377,0.11353659317658761,1.0264550264550265,0.47392524724882634,0.0
FICO,RABIT,100,0.004,0.1,12.756466150283813,0.7256888168557536,0.7095667095667095,0.7965901795487075,0.7678282009724473,0.5662376987130961,0.11369965629568964,1.0317940953822862,0.47539538252831015,0.0
FICO,RABIT,100,0.0045,0.1,13.365195989608765,0.726904376012966,0.7097329888027563,0.7966631935673991,0.7791734197730956,0.5902255639097744,0.10889956704334613,1.0511278195488722,0.4747630751471008,0.0
FICO,RABIT,100,0.005,0.1,13.067620992660522,0.7281199351701783,0.7113978494623656,0.7908385166708765,0.7925445705024311,0.6141672946495855,0.1088482796000982,1.0165787490580256,0.4751335276764157,0.0
FICO,Vanilla,100,0.0,0.1,12.88642406463623,0.7078606158833063,0.6920119607005554,0.7814598330807443,0.5218800648298217,0.09992372234935164,0.3583043486815288,1.9956521739130435,0.43732199738392147,0.0
FICO,OAF,100,0.0,0.1,12.919636964797974,0.6936790923824959,0.6760925449871465,0.7647360049886335,0.5470016207455429,0.15174506828528073,0.32461096465254313,2.8508033664881407,0.439279079361848,0.0
FICO,RABIT,100,0.0005,0.1,12.661881923675537,0.700162074554295,0.6832191780821918,0.7782524785299318,0.5113452188006483,0.08358662613981763,0.43523281393627467,2.2686084142394822,0.4398598767786898,0.0
FICO,RABIT,100,0.001,0.1,12.674401998519897,0.7062398703403565,0.6889746889746889,0.7788089637534732,0.5149918962722853,0.09386828160484481,0.3723165375330331,2.0233236151603498,0.44011916034142695,0.0
FICO,RABIT,100,0.0015,0.1,13.060901880264282,0.710291734197731,0.6937901498929336,0.777876883893239,0.6705834683954619,0.3826879271070615,0.215210158786241,1.037965072133637,0.4756724302270272,0.0
FICO,RABIT,100,0.002,0.1,13.406352758407593,0.6977309562398704,0.6825531914893617,0.7740679859181612,0.7613452188006483,0.5476190476190477,0.11943576860548939,1.0391705069124424,0.47140193330056057,0.0
FICO,RABIT,100,0.0025,0.1,12.971827983856201,0.700162074554295,0.6837606837606838,0.7737078492043444,0.7593192868719612,0.5472560975609756,0.1241906615702189,1.0609756097560976,0.47031992009275103,0.0
FICO,RABIT,100,0.003,0.1,12.351134300231934,0.7062398703403565,0.6903032891926527,0.7691809800454661,0.7726904376012966,0.5720823798627003,0.11470529379955391,1.0396643783371473,0.4726616739811513,0.0
FICO,RABIT,100,0.0035,0.1,12.229655027389526,0.6993517017828201,0.6826347305389222,0.7706221846846847,0.7844408427876823,0.5951293759512938,0.10664696739450694,1.0403348554033485,0.47186855378306375,0.0
FICO,RABIT,100,0.004,0.1,12.860401153564453,0.7058346839546191,0.6902730375426621,0.7696690557379811,0.7779578606158833,0.581039755351682,0.11076401594385378,1.0535168195718654,0.4729132587436218,0.0
FICO,RABIT,100,0.0045,0.1,12.717451810836792,0.7070502431118314,0.6887645286267757,0.7728500989307066,0.7722852512155591,0.5771256583897667,0.11034260098902451,1.0316027088036117,0.4720702967803068,0.0
FICO,RABIT,100,0.005,0.1,12.326000928878784,0.700162074554295,0.6813092161929372,0.7673016912940979,0.7747163695299838,0.5819548872180451,0.10772043352613987,1.019548872180451,0.47203530641076524,0.0
FICO,Vanilla,100,0.0,0.3,13.657533168792725,0.7285251215559158,0.7074235807860262,0.7955903479413995,0.5478119935170178,0.18061674008810572,0.3577411094168703,2.158371040723982,0.4374647798769611,0.0
FICO,OAF,100,0.0,0.3,12.702675104141235,0.7208265802269044,0.6974088713219148,0.7826227951081923,0.6932739059967585,0.44945454545454544,0.31583363352754973,2.827151335311573,0.43832279834479515,0.0
FICO,RABIT,100,0.0005,0.3,12.523707151412964,0.7252836304700162,0.701058201058201,0.7921659246863686,0.5486223662884927,0.19508670520231214,0.3574698806247364,2.2401812688821754,0.440556539510279,0.0
FICO,RABIT,100,0.001,0.3,12.590588808059692,0.7264991896272285,0.7032967032967034,0.792119222025764,0.5996758508914101,0.2824981844589688,0.39451298668463497,1.9119804400977995,0.4612372094853741,0.0
FICO,RABIT,100,0.0015,0.3,12.804306983947754,0.7175850891410048,0.6955002184359983,0.7884234628904605,0.9092382495948136,0.8356566397652238,0.16322840365913935,1.0509601181683899,0.474058851265857,0.0
FICO,RABIT,100,0.002,0.3,12.545907020568848,0.7252836304700162,0.7031523642732049,0.7911335327734277,0.8865478119935171,0.7953216374269005,0.19623131430455515,1.0497076023391814,0.4749847123485859,0.0
FICO,RABIT,100,0.0025,0.3,12.515708923339844,0.7252836304700162,0.7002652519893899,0.7896156963037804,0.8946515397082658,0.8129496402877698,0.1620551584130649,1.033093525179856,0.47568250165463083,0.0
FICO,RABIT,100,0.003,0.3,12.349448919296265,0.7260940032414911,0.6979445933869526,0.7906138834512082,0.9226094003241491,0.864922206506365,0.14482527571820325,1.0381895332390383,0.4753471463139259,0.0
FICO,RABIT,100,0.0035,0.3,12.815386772155762,0.7183954619124797,0.693967415235579,0.7913094899806348,0.9420583468395461,0.8964518464880521,0.12769166211165842,1.0188269370021723,0.47237905582987716,0.0
FICO,RABIT,100,0.004,0.3,12.959485292434692,0.7228525121555915,0.6994727592267135,0.7842471925780921,0.9534035656401945,0.9164244186046512,0.11785450410668805,1.0225290697674418,0.4727853082236011,0.0
FICO,RABIT,100,0.0045,0.3,12.638160943984985,0.7236628849270664,0.6995594713656388,0.785629854445567,0.9534035656401945,0.9167872648335745,0.11669725151843612,1.0253256150506513,0.47079918822735595,0.0
FICO,RABIT,100,0.005,0.3,12.468501091003418,0.7192058346839546,0.6945791097399736,0.7854039056579944,0.9598865478119936,0.928416485900217,0.11388122140666436,1.0180766449746927,0.47212679724809437,0.0
FICO,Vanilla,100,0.0,0.3,12.677940845489502,0.7358184764991896,0.7152838427947599,0.8013426686031827,0.5709076175040518,0.22246696035242292,0.34497444665725,2.1599443671766343,0.4407864251364874,0.0
FICO,OAF,100,0.0,0.3,12.518042087554932,0.7220421393841167,0.7032871972318339,0.783709783089164,0.6952998379254457,0.4388059701492537,0.32182927102517817,2.8232209737827714,0.4473500070576655,0.0
