dataset,method,n_estimators,gamma,cost_budget,time,accuracy,f1,AUC,recourse,validity,cost,sparsity,plausibility,unfairness
FICO,RABIT,100,0.0035,0.2,12.857487916946411,0.7390599675850892,0.722174288179465,0.8091058348067693,0.8760129659643436,0.7706146926536732,0.12987487277833026,1.0644677661169415,0.47213191137714544,0.0
FICO,RABIT,100,0.004,0.2,12.764229774475098,0.7382495948136143,0.7232219365895458,0.8060037256883051,0.880064829821718,0.7754172989377845,0.12702246687663765,1.0660091047040972,0.47142767906581545,0.0
FICO,RABIT,100,0.0045,0.2,12.467949628829956,0.7406807131280388,0.7227036395147314,0.8069690236381241,0.896677471636953,0.8102678571428571,0.11650149836847008,1.0364583333333333,0.4731626050477346,0.0
FICO,RABIT,100,0.005,0.2,12.279585123062134,0.7366288492706645,0.7229326513213982,0.8015011945356572,0.8241491085899514,0.667687595712098,0.15855375708269814,1.042113323124043,0.479053469373412,0.0
FICO,Vanilla,100,0.0,0.2,12.288233995437622,0.7248784440842788,0.7028446389496718,0.7961494643007492,0.5190437601296597,0.13167520117044623,0.365923181622431,2.1638655462184873,0.4412790778237481,0.0
FICO,OAF,100,0.0,0.2,12.290226936340332,0.7135332252836305,0.6864745011086475,0.7804468457943925,0.603322528363047,0.2992125984251969,0.3238642990594644,2.7266811279826464,0.44445389075086716,0.0
FICO,RABIT,100,0.0005,0.2,12.305758237838745,0.7212317666126418,0.6979806848112379,0.7934130830596952,0.5158022690437601,0.13027656477438138,0.3878798849892848,2.313008130081301,0.4419517450220449,0.0
FICO,RABIT,100,0.001,0.2,12.35136103630066,0.720421393841167,0.6957671957671958,0.789424281173697,0.5307941653160454,0.16329479768786126,0.3976717669034897,2.082271147161066,0.44765740724703335,0.0
FICO,RABIT,100,0.0015,0.2,12.551868915557861,0.7151539708265803,0.6923413566739606,0.790952313294603,0.7649918962722853,0.5757132406730066,0.21876650893952257,1.097293343087052,0.4804128823663663,0.0
FICO,RABIT,100,0.002,0.2,12.299013137817383,0.7179902755267423,0.6965998256320837,0.7914400600951419,0.8573743922204214,0.7407952871870398,0.1350961595520039,1.0625920471281296,0.4773996890499056,0.0
FICO,RABIT,100,0.0025,0.2,12.204385042190552,0.7212317666126418,0.696113074204947,0.7906451281889366,0.8237439222042139,0.6865994236311239,0.15939965732066283,1.074207492795389,0.47824410464219774,0.0
FICO,RABIT,100,0.003,0.2,12.099041938781738,0.7171799027552674,0.6922398589065256,0.7865852856361035,0.8824959481361426,0.7904624277456648,0.11566325591089197,1.0223988439306357,0.47837972875628704,0.0
FICO,RABIT,100,0.0035,0.2,12.084068059921265,0.7252836304700162,0.7007943512797882,0.7902244753515197,0.8334683954619124,0.7034632034632035,0.14626504310647084,1.0382395382395382,0.4811416674013146,0.0
FICO,RABIT,100,0.004,0.2,12.09303903579712,0.7175850891410048,0.6949671772428884,0.7872618164309169,0.8452188006482982,0.7205559619604974,0.14007790857298721,1.0190197512801755,0.48013232941335265,0.0
FICO,RABIT,100,0.0045,0.2,12.12975001335144,0.7115072933549432,0.6829919857524488,0.7809622195209227,0.9084278768233387,0.8392603129445235,0.09939460911324265,1.0170697012802277,0.4762952083410206,0.0
FICO,RABIT,100,0.005,0.2,11.861192226409912,0.7151539708265803,0.6874166296131614,0.784392233939547,0.9019448946515397,0.827512473271561,0.10557207668310527,1.0327868852459017,0.4776451770603245,0.0
FICO,Vanilla,100,0.0,0.2,12.415424823760986,0.7366288492706645,0.717391304347826,0.8000764344952429,0.5190437601296597,0.1220414201183432,0.36619303759696137,2.1137440758293837,0.44058126203026926,0.0
FICO,OAF,100,0.0,0.2,12.231590747833252,0.7135332252836305,0.6889573251209855,0.7820584164772247,0.6146677471636953,0.3103698332124728,0.3178413237066811,2.672566371681416,0.44294882848934164,0.0
FICO,RABIT,100,0.0005,0.2,12.426285982131958,0.7346029173419774,0.7140986468790921,0.7962908878504672,0.5239059967585089,0.1366642174871418,0.3677336340732415,2.2399445214979194,0.4408739721542976,0.0
FICO,RABIT,100,0.001,0.2,12.427757978439331,0.7305510534846029,0.7099869167030092,0.7971183800623052,0.5299837925445705,0.14643119941133187,0.34456398801474425,2.2820874471086037,0.4418263135647465,0.0
FICO,RABIT,100,0.0015,0.2,12.783621072769165,0.7293354943273906,0.7059859154929577,0.7941182274564283,0.7662074554294975,0.5818840579710145,0.217293767329076,1.1195652173913044,0.4780282993206385,0.0
FICO,RABIT,100,0.002,0.2,12.43501901626587,0.7216369529983793,0.701174423662462,0.7939537814683841,0.7949756888168558,0.6260162601626016,0.1891847845931008,1.2039911308203992,0.477564485479753,0.0
FICO,RABIT,100,0.0025,0.2,12.402591228485107,0.7264991896272285,0.7045951859956237,0.7924027269091521,0.8391410048622366,0.709583028529627,0.15475720660255213,1.0621799561082663,0.4760496805666325,0.0
FICO,RABIT,100,0.003,0.2,12.785345077514648,0.7260940032414911,0.7053182214472538,0.792402398017176,0.8492706645056726,0.7260677466863034,0.1420142664039873,1.019882179675994,0.4767062182362104,0.0
FICO,RABIT,100,0.0035,0.2,12.302602052688599,0.7167747163695299,0.6938239159001314,0.7864701734444726,0.880064829821718,0.7837837837837838,0.12641199840140482,1.0591672753834915,0.4769139051047746,0.0
FICO,RABIT,100,0.004,0.2,12.27079701423645,0.7151539708265803,0.6947459834997829,0.7889819214658583,0.8411669367909238,0.7094143810229799,0.14585981388072558,1.0244625648628614,0.4773618538353196,0.0
FICO,RABIT,100,0.0045,0.2,12.203144311904907,0.7196110210696921,0.6935341009743136,0.7876351088237771,0.8958670988654781,0.8156384505021521,0.11035137472378276,1.043041606886657,0.4749558517921872,0.0
FICO,RABIT,100,0.005,0.2,12.36082911491394,0.710291734197731,0.6865409907935116,0.786900364149196,0.8683144246353323,0.7629467541940189,0.12888836962560074,1.0466812545587163,0.47716505459323355,0.0
FICO,Vanilla,100,0.0,0.2,12.036396026611328,0.7337925445705025,0.7217280813214739,0.8005368832617665,0.5555105348460292,0.15027110766847404,0.35933247375211685,2.111764705882353,0.4382033513154671,0.0
FICO,OAF,100,0.0,0.2,12.034092664718628,0.723257698541329,0.7087420042643924,0.7883767602298561,0.6341166936790924,0.3091048201989288,0.30558271065946807,2.7141750580945003,0.43830761765436677,0.0
FICO,RABIT,100,0.0005,0.2,11.975440263748169,0.7382495948136143,0.7287993282955499,0.80010274585333,0.5640194489465153,0.15275590551181104,0.3889064578080401,2.247191011235955,0.4404712638905302,0.0
FICO,RABIT,100,0.001,0.2,11.911674976348877,0.7354132901134521,0.7259756609315988,0.7991381056874632,0.5729335494327391,0.169424743892829,0.36874521349680045,2.0458579881656807,0.44423644085477165,0.0
FICO,RABIT,100,0.0015,0.2,12.279072284698486,0.729740680713128,0.7205697528278173,0.7927960817125538,0.776742301458671,0.5644268774703557,0.22708178931039905,1.0972332015810278,0.4740557856704041,0.0
FICO,RABIT,100,0.002,0.2,12.06597113609314,0.7305510534846029,0.7185780787134998,0.7896387187421066,0.8379254457050244,0.6896819239720714,0.1632074346585338,1.039565554693561,0.47016190424278526,0.0
FICO,RABIT,100,0.0025,0.2,11.980602025985718,0.7264991896272285,0.7143461701227254,0.788123513408268,0.8614262560777958,0.734678044996121,0.13860376446820383,1.0473235065942592,0.47287219530575897,0.0
FICO,RABIT,100,0.003,0.2,11.890208005905151,0.726904376012966,0.7146486028789162,0.7901827060705565,0.8521069692058347,0.7170542635658915,0.151096892716812,1.1310077519379844,0.4684261972551288,0.0
FICO,RABIT,100,0.0035,0.2,12.018586158752441,0.7317666126418152,0.7206751054852321,0.7878643465311106,0.8833063209076175,0.7753510140405616,0.1260582317062909,1.0390015600624025,0.4715841676713815,0.0
FICO,RABIT,100,0.004,0.2,11.793329238891602,0.726904376012966,0.7160909856781803,0.7869608802727962,0.8537277147487844,0.7175273865414711,0.14804769662243855,1.0766823161189358,0.47509164181745933,0.0
FICO,RABIT,100,0.0045,0.2,11.850597858428955,0.7277147487844409,0.7162162162162162,0.7859344084154247,0.8881685575364667,0.7850467289719626,0.12569819131921647,1.0202492211838006,0.47210177214832305,0.0
FICO,RABIT,100,0.005,0.2,11.563289880752563,0.7224473257698542,0.7115789473684211,0.78204789193399,0.8804700162074555,0.7689898198903681,0.12682764828891802,1.0696945967110416,0.4739556993395958,0.0
FICO,Vanilla,100,0.0,0.2,11.884920120239258,0.7382495948136143,0.723458904109589,0.8100780394880861,0.5384927066450568,0.1344984802431611,0.36426505956796107,2.168269230769231,0.43176819837099767,0.0
FICO,OAF,100,0.0,0.2,11.99158000946045,0.7398703403565641,0.7181738366988587,0.8046098814936432,0.6130470016207455,0.3049490538573508,0.3159852682223049,2.931286549707602,0.4332173925190138,0.0
FICO,RABIT,100,0.0005,0.2,11.98131513595581,0.7418962722852512,0.7243617481609693,0.8110594531447335,0.5376823338735819,0.14914243102162567,0.3799115628770052,2.295518207282913,0.4384529627037622,0.0
FICO,RABIT,100,0.001,0.2,12.103792905807495,0.7447325769854133,0.7277441659464131,0.8132058021806854,0.5445705024311183,0.15994020926756353,0.3576803006615979,2.1462395543175488,0.43684475067801304,0.0
FICO,RABIT,100,0.0015,0.2,12.191723823547363,0.7447325769854133,0.729381443298969,0.8101385556116865,0.7625607779578606,0.5574018126888217,0.2219711609902514,1.0853474320241692,0.47549375677640116,0.0
FICO,RABIT,100,0.002,0.2,12.678651332855225,0.736223662884927,0.7197589324149807,0.80649180138082,0.8196920583468396,0.6651617757712566,0.17900188495547903,1.1173814898419865,0.4734695016716401,0.0
FICO,RABIT,100,0.0025,0.2,12.155251026153564,0.7370340356564019,0.7218174024860694,0.8029976530268587,0.899513776337115,0.8119787717968158,0.11441961924045724,1.0477634571645187,0.47045086525171237,0.0
FICO,RABIT,100,0.003,0.2,12.252506971359253,0.7414910858995137,0.7268835616438356,0.8013584554180349,0.8788492706645057,0.7727963525835866,0.1263804060806086,1.0433130699088147,0.47203229501177885,0.0
FICO,RABIT,100,0.0035,0.2,12.870044231414795,0.7382495948136143,0.723458904109589,0.8058412530521175,0.9084278768233387,0.8282674772036475,0.10833827839417942,1.0250759878419453,0.47072690897337394,0.0
FICO,RABIT,100,0.004,0.2,12.146794080734253,0.7386547811993517,0.7237687366167024,0.8042411935884483,0.899513776337115,0.8116932422171602,0.11472557125234878,1.0402429764616552,0.4692455868096102,0.0
FICO,RABIT,100,0.0045,0.2,11.864660024642944,0.7394651539708266,0.7248609328198545,0.80233921129073,0.9100486223662885,0.8311787072243346,0.10333544048877569,1.018250950570342,0.47070723389562724,0.0
FICO,RABIT,100,0.005,0.2,12.1794753074646,0.7398703403565641,0.7208695652173913,0.8041754151932305,0.8508914100486223,0.727810650887574,0.1456538271302986,1.0207100591715976,0.4720768400773594,0.0
FICO,Vanilla,100,0.0,0.2,12.451054096221924,0.736223662884927,0.7183037646040675,0.8089788825039993,0.5530794165316045,0.17747949291573453,0.3363186650279123,2.1149110807113543,0.4397925808214081,0.0
FICO,OAF,100,0.0,0.2,12.543056964874268,0.7252836304700162,0.708512467755804,0.7938965542645449,0.6308752025931929,0.3129713423831071,0.31650155865298585,2.8725341426403643,0.44382747762032876,0.0
FICO,RABIT,100,0.0005,0.2,12.551957845687866,0.7402755267423015,0.725716730851519,0.8081809905700094,0.5567260940032415,0.16806083650190115,0.3221285576727916,2.0896656534954405,0.44049075270057486,0.0
FICO,RABIT,100,0.001,0.2,12.142416954040527,0.7366288492706645,0.721030042918455,0.8070739401784963,0.5559157212317666,0.17095310136157338,0.37546382134091066,2.1049935979513443,0.4450208727228274,0.0
FICO,RABIT,100,0.0015,0.2,12.438175916671753,0.7329821717990276,0.7158257869771453,0.8037968605287531,0.8269854132901134,0.6796699174793699,0.1712420290948656,1.0465116279069768,0.47662070861539013,0.0
FICO,RABIT,100,0.002,0.2,12.232369899749756,0.7366288492706645,0.7186147186147186,0.8042836206533637,0.8679092382495948,0.7570789865871833,0.14042391450501074,1.0432190760059612,0.4741470814872439,0.0
FICO,RABIT,100,0.0025,0.2,12.27879285812378,0.7313614262560778,0.7155727155727156,0.8023273711795909,0.8444084278768234,0.7093111279333838,0.1523079355071589,1.0378501135503406,0.47692941561389235,0.0
FICO,RABIT,100,0.003,0.2,12.022844791412354,0.7354132901134521,0.7193811774817361,0.8012463032541888,0.8484602917341977,0.7177358490566038,0.14854239816609258,1.0316981132075471,0.47759451919371576,0.0
FICO,RABIT,100,0.0035,0.2,11.976660966873169,0.7337925445705025,0.7157074859368239,0.8003375747242569,0.8658833063209076,0.7531692766592095,0.13374347824725746,1.0365398956002982,0.4749430887550751,0.0
FICO,RABIT,100,0.004,0.2,11.925379991531372,0.7386547811993517,0.7232947232947233,0.7989430727456428,0.9209886547811994,0.8523845571536715,0.1006481985530902,1.0257380772142317,0.4738025101522504,0.0
FICO,RABIT,100,0.0045,0.2,11.874890089035034,0.7317666126418152,0.7175767918088737,0.8001185326681822,0.9108589951377634,0.8318042813455657,0.11001698644806734,1.0282874617737003,0.47387955556789296,0.0
FICO,RABIT,100,0.005,0.2,11.98157811164856,0.7301458670988655,0.7129310344827586,0.7975597530942157,0.9072123176661264,0.8280780780780781,0.10937612713934707,1.0255255255255256,0.47489227150251057,0.0
FICO,Vanilla,100,0.0,0.2,12.53775691986084,0.7317666126418152,0.7178175618073316,0.7978452313294603,0.553484602917342,0.1562021439509954,0.371328194123182,2.251470588235294,0.44346379370527866,0.0
FICO,OAF,100,0.0,0.2,12.318634033203125,0.7135332252836305,0.6979923109782145,0.7817949740043783,0.6393841166936791,0.32112890922959575,0.30937793491283083,2.843260188087774,0.4447954820853762,0.0
FICO,RABIT,100,0.0005,0.2,12.572604894638062,0.7260940032414911,0.7123404255319149,0.795485102509051,0.557131280388979,0.16052227342549924,0.3500134267818673,2.162121212121212,0.44118888092931663,0.0
FICO,RABIT,100,0.001,0.2,12.390737771987915,0.7264991896272285,0.711168164313222,0.7951667350761975,0.557131280388979,0.1688212927756654,0.385016826098237,2.2455303933253874,0.4488231813601171,0.0
FICO,RABIT,100,0.0015,0.2,12.539215087890625,0.7252836304700162,0.7100085543199316,0.7931019512503157,0.8180713128038898,0.6582952815829528,0.17854173841858342,1.083015993907083,0.478249021189333,0.0
FICO,RABIT,100,0.002,0.2,12.689707040786743,0.7252836304700162,0.7107508532423208,0.7928151574471667,0.8788492706645057,0.7714067278287462,0.128770299836928,1.0573394495412844,0.4788337531844321,0.0
FICO,RABIT,100,0.0025,0.2,12.54152798652649,0.7285251215559158,0.7131849315068494,0.7958889818556873,0.8991085899513777,0.810790273556231,0.117488309673095,1.0440729483282676,0.4790825689425004,0.0
FICO,RABIT,100,0.003,0.2,12.49885106086731,0.7200162074554295,0.7070792708774905,0.788559295276585,0.8853322528363047,0.7811291569992266,0.12371345513587857,1.0278422273781902,0.48198070623170486,0.0
FICO,RABIT,100,0.0035,0.2,12.362364053726196,0.7224473257698542,0.7043590850237376,0.786956604677107,0.8743922204213939,0.7677902621722846,0.1298456785660886,1.0299625468164795,0.4789632541499215,0.0
FICO,RABIT,100,0.004,0.2,12.500554084777832,0.7143435980551054,0.7001276052743514,0.7879834054264545,0.8950567260940032,0.8009223674096848,0.11629572413559858,1.0407378939277478,0.478957098907833,0.0
FICO,RABIT,100,0.0045,0.2,11.949209213256836,0.7183954619124797,0.7028644719965798,0.7881935673991748,0.8974878444084279,0.8073115003808073,0.11710249484665765,1.0258948971820259,0.48079519652587727,0.0
FICO,RABIT,100,0.005,0.2,11.993209838867188,0.7248784440842788,0.709456568249893,0.7873581817799107,0.8602106969205835,0.7376425855513308,0.13995648866040983,1.0395437262357414,0.47906185084664143,0.0
FICO,Vanilla,100,0.0,0.2,11.934385776519775,0.7337925445705025,0.711968434896975,0.8057511366506693,0.5324149108589952,0.15827862873814733,0.3485110692916882,2.056547619047619,0.43872232749813717,0.0
FICO,OAF,100,0.0,0.2,12.33708906173706,0.7179902755267423,0.6984402079722704,0.7858173228719374,0.6146677471636953,0.2924107142857143,0.3151038782572504,2.791447861965491,0.44533220398322854,0.0
FICO,RABIT,100,0.0005,0.2,12.19023609161377,0.7394651539708266,0.7220060527453523,0.8034778353119474,0.5388978930307942,0.15011202389843167,0.38192899783778206,2.1737288135593222,0.4452484944309684,0.0
FICO,RABIT,100,0.001,0.2,12.229384899139404,0.7447325769854133,0.7270363951473137,0.8043395322892988,0.5356564019448946,0.14732142857142858,0.3633136215826139,2.0043731778425657,0.44942685167850077,0.0
FICO,RABIT,100,0.0015,0.2,12.65363883972168,0.743517017828201,0.7246628969117007,0.8066819009429991,0.7937601296596435,0.6237989652623799,0.189761049994019,1.0628233555062823,0.47817627320788186,0.0
FICO,RABIT,100,0.002,0.2,12.335871934890747,0.7354132901134521,0.7162103433289874,0.8033110870800708,0.7726904376012966,0.5847520355292376,0.21588442705589528,1.1021465581051073,0.48238890871938506,0.0
FICO,RABIT,100,0.0025,0.2,12.30623173713684,0.7321717990275527,0.7124836885602436,0.8016353824619012,0.8176661264181524,0.6674057649667405,0.17900354448864617,1.0280857354028086,0.47920932793105414,0.0
FICO,RABIT,100,0.003,0.2,12.139673233032227,0.7337925445705025,0.711968434896975,0.799510082512419,0.8160453808752026,0.6688548504741065,0.16361420403262747,1.073668854850474,0.4815008213373202,0.0
FICO,RABIT,100,0.0035,0.2,12.297944068908691,0.7317666126418152,0.7111692844677138,0.7999859892018186,0.893030794165316,0.8058823529411765,0.11541403624513001,1.0308823529411764,0.4783806395846045,0.0
FICO,RABIT,100,0.004,0.2,12.074126243591309,0.7317666126418152,0.7149009474590869,0.7945431558895344,0.8877633711507293,0.7917293233082707,0.11628456106676908,1.0413533834586466,0.4790941335350384,0.0
FICO,RABIT,100,0.0045,0.2,12.402320146560669,0.7293354943273906,0.7075306479859895,0.7947289798560242,0.8521069692058347,0.7331871345029239,0.13881732895610122,1.0358187134502923,0.4795158795188222,0.0
FICO,RABIT,100,0.005,0.2,12.165730953216553,0.7301458670988655,0.7109375,0.796919729308748,0.8638573743922204,0.7507418397626113,0.12897024500998822,1.0192878338278932,0.48068607795849433,0.0
FICO,Vanilla,100,0.0,0.2,12.566796064376831,0.7346029173419774,0.7143480156999564,0.7960284320535489,0.5348460291734197,0.15526122148638705,0.3461555113399901,2.131539611360239,0.435264343594496,0.0
FICO,OAF,100,0.0,0.2,12.536777973175049,0.7155591572123177,0.6939843068875327,0.7825609634166877,0.6308752025931929,0.329160530191458,0.3097697271706823,2.7207890743550833,0.4381080838085874,0.0
FICO,RABIT,100,0.0005,0.2,12.787506103515625,0.7285251215559158,0.7071678321678322,0.7968019859813084,0.5226904376012966,0.13636363636363635,0.3782606239272995,2.1458625525946706,0.4382944004388804,0.0
FICO,RABIT,100,0.001,0.2,12.73570990562439,0.7277147487844409,0.7073170731707317,0.7943806832533469,0.5332252836304701,0.1504424778761062,0.35760432764075134,2.234722222222222,0.43896430223329985,0.0
FICO,RABIT,100,0.0015,0.2,13.03161907196045,0.729740680713128,0.7113803548247511,0.7912121379557128,0.7848460291734197,0.6040268456375839,0.2314130310578321,1.046234153616704,0.4726012844530437,0.0
FICO,RABIT,100,0.002,0.2,12.868128061294556,0.7256888168557536,0.7052677405311275,0.790024837922034,0.846839546191248,0.7210332103321033,0.16494100449505913,1.0487084870848709,0.4709298214979043,0.0
FICO,RABIT,100,0.0025,0.2,12.89087700843811,0.7277147487844409,0.7078260869565217,0.7887987286351772,0.8804700162074555,0.7818047337278107,0.13314305589908795,1.0421597633136095,0.46934598256289944,0.0
FICO,RABIT,100,0.003,0.2,12.157490015029907,0.7208265802269044,0.6960741067490075,0.7883254530815862,0.8760129659643436,0.7790613718411552,0.1337769390180923,1.0194945848375452,0.4699277063070059,0.0
FICO,RABIT,100,0.0035,0.2,12.363318920135498,0.7260940032414911,0.70298769771529,0.7877906747284668,0.9039708265802269,0.8277616279069767,0.11739717147214762,1.0617732558139534,0.47228088562460263,0.0
FICO,RABIT,100,0.004,0.2,12.004272222518921,0.720421393841167,0.6949602122015915,0.7850033152311189,0.8987034035656402,0.8201438848920863,0.11878254107415967,1.0316546762589929,0.4731619428339712,0.0
FICO,RABIT,100,0.0045,0.2,11.939842939376831,0.7281199351701783,0.7053140096618358,0.7868345857539782,0.8719611021069692,0.7701818181818182,0.1333026654542598,1.0123636363636364,0.47417042757651173,0.0
FICO,RABIT,100,0.005,0.2,12.03464412689209,0.7208265802269044,0.6963420008814456,0.7822929164561758,0.9072123176661264,0.8344179320318149,0.11538283023213554,1.0195227765726682,0.4729307795167533,0.0
COMPAS,Vanilla,100,0.0,0.2,2.5243568420410156,0.6840354767184036,0.7270114942528736,0.7353642809889249,0.8242793791574279,0.5516265912305516,0.22295438319262367,1.5601131541725601,0.4270019072486118,0.26010928961748636
COMPAS,OAF,100,0.0,0.2,2.121246814727783,0.6829268292682927,0.7281368821292775,0.7319243424523044,0.8774944567627494,0.6801736613603473,0.16967602137890447,1.4573082489146165,0.44227042270965855,0.17814207650273228
COMPAS,RABIT,100,0.0005,0.2,2.040081262588501,0.6823725055432373,0.7249159865578493,0.7349118698048736,0.8137472283813747,0.5280898876404494,0.23699847159422843,1.5491573033707866,0.4261549435397688,0.33333333333333337
COMPAS,RABIT,100,0.001,0.2,2.0176610946655273,0.6868070953436807,0.7318462268628382,0.7359737018157265,0.8364745011086474,0.5712209302325582,0.21520640226500848,1.4229651162790697,0.43735937940927916,0.33333333333333337
COMPAS,RABIT,100,0.0015,0.2,2.1240687370300293,0.6834811529933481,0.7287410926365796,0.7342596281664129,0.8952328159645233,0.7260869565217392,0.1494678046345606,1.4057971014492754,0.44939436841605096,0.1672131147540984
COMPAS,RABIT,100,0.002,0.2,2.529629945755005,0.6868070953436807,0.7271849348140995,0.7338494172025474,0.9079822616407982,0.7707182320441989,0.12145247825794085,1.328729281767956,0.45730342886310205,0.13442622950819672
COMPAS,RABIT,100,0.0025,0.2,2.12711501121521,0.6862527716186253,0.7281460134486071,0.7326758787264966,0.9290465631929047,0.820476858345021,0.10918391003534403,1.279102384291725,0.46244052905627986,0.10491803278688527
COMPAS,RABIT,100,0.003,0.2,2.320744037628174,0.6873614190687362,0.7309160305343512,0.7344836616882819,0.9667405764966741,0.9141630901287554,0.09126978616449374,1.0858369098712446,0.4802381956358517,0.050273224043715814
COMPAS,RABIT,100,0.0035,0.2,2.4520246982574463,0.6912416851441242,0.7343824511206486,0.7317288561382083,0.9650776053215078,0.9097421203438395,0.08964817183663257,1.1002865329512894,0.48188667330725216,0.04590163934426228
COMPAS,RABIT,100,0.004,0.2,2.392895221710205,0.6796008869179601,0.7268431001890359,0.7324630158511474,0.9617516629711752,0.898379970544919,0.09344996214454848,1.094256259204713,0.4833051061096868,0.05245901639344264
COMPAS,RABIT,100,0.0045,0.2,2.334243059158325,0.6901330376940134,0.7384183434721572,0.7308649928073448,0.9611973392461197,0.8936170212765957,0.09616916232310249,1.088145896656535,0.4858743476696691,0.05683060109289617
COMPAS,RABIT,100,0.005,0.2,2.3713741302490234,0.6784922394678492,0.7274436090225563,0.7270843495518708,0.9600886917960089,0.8920539730134932,0.09516401902089679,1.065967016491754,0.4789957716518286,0.060109289617486295
COMPAS,Vanilla,100,0.0,0.2,2.3865370750427246,0.6840354767184036,0.731638418079096,0.7346226741783058,0.8237250554323725,0.526080476900149,0.22529976908203045,1.5305514157973175,0.43912964549326106,0.7045454545454546
COMPAS,OAF,100,0.0,0.2,2.272753953933716,0.6901330376940134,0.7311207311207312,0.7400516083869215,0.8608647450110865,0.6494413407821229,0.17300201734184592,1.5335195530726258,0.44796160403591306,0.22272727272727277
