dataset,method,n_estimators,epsilon,cost_budget,accuracy,f1,AUC,recourse,validity,cost
FICO,OAF,100,0.1,0.2,0.6649108589951378,0.7186117727118068,0.7850167998021387,0.8914100486223663,0.6241234221598878,0.1660554579361835
FICO,OAF,100,0.15,0.2,0.6794975688816856,0.716994633273703,0.7850167998021387,0.8480551053484603,0.5624270711785297,0.19114662130577936
FICO,OAF,100,0.2,0.2,0.696515397082658,0.7202091893911095,0.7850167998021387,0.8103727714748784,0.52,0.21441168722576362
FICO,OAF,100,0.25,0.2,0.7106969205834684,0.72109375,0.7850167998021387,0.7662074554294975,0.4716117216117216,0.23787699428602416
FICO,OAF,100,0.3,0.2,0.7143435980551054,0.7130647130647131,0.7850167998021387,0.723257698541329,0.42845188284518826,0.26394986656837655
FICO,OAF,100,0.35,0.2,0.7111021069692058,0.6964665815240528,0.7850167998021387,0.6774716369529984,0.38910207214121256,0.2835412509362799
FICO,OAF,100,0.4,0.2,0.7155591572123177,0.6976744186046512,0.7850167998021387,0.6653160453808752,0.37894736842105264,0.28922556772147506
FICO,OAF,100,0.45,0.2,0.7155591572123177,0.6976744186046512,0.7850167998021387,0.6653160453808752,0.37894736842105264,0.28922556772147506
FICO,OAF,100,0.5,0.2,0.7155591572123177,0.6976744186046512,0.7850167998021387,0.6653160453808752,0.37894736842105264,0.28922556772147506
FICO,RABIT,100,0.05,0.2,0.6912479740680713,0.731311706629055,0.8020833333333333,0.9606969205834684,0.8811274509803921,0.09709562332745873
FICO,RABIT,100,0.1,0.2,0.726904376012966,0.7288817377312953,0.8020833333333333,0.9072123176661264,0.8036020583190394,0.1267356338817688
FICO,RABIT,100,0.15,0.2,0.733387358184765,0.7214225232853514,0.8020833333333333,0.8768233387358185,0.7643410852713178,0.14370945809271418
FICO,RABIT,100,0.2,0.2,0.733387358184765,0.7214225232853514,0.8020833333333333,0.8768233387358185,0.7643410852713178,0.14370945809271418
FICO,RABIT,100,0.25,0.2,0.733387358184765,0.7214225232853514,0.8020833333333333,0.8768233387358185,0.7643410852713178,0.14370945809271418
FICO,RABIT,100,0.3,0.2,0.733387358184765,0.7214225232853514,0.8020833333333333,0.8768233387358185,0.7643410852713178,0.14370945809271418
FICO,RABIT,100,0.35,0.2,0.733387358184765,0.7214225232853514,0.8020833333333333,0.8768233387358185,0.7643410852713178,0.14370945809271418
FICO,RABIT,100,0.4,0.2,0.733387358184765,0.7214225232853514,0.8020833333333333,0.8768233387358185,0.7643410852713178,0.14370945809271418
FICO,RABIT,100,0.45,0.2,0.733387358184765,0.7214225232853514,0.8020833333333333,0.8768233387358185,0.7643410852713178,0.14370945809271418
FICO,RABIT,100,0.5,0.2,0.733387358184765,0.7214225232853514,0.8020833333333333,0.8768233387358185,0.7643410852713178,0.14370945809271418
FICO,Vanilla,100,0.05,0.2,0.5814424635332253,0.6883861236802413,0.7982221415340575,0.953808752025932,0.6617210682492581,0.16083169063747363
FICO,Vanilla,100,0.1,0.2,0.6280388978930308,0.7082008900190718,0.7982221415340575,0.9136952998379254,0.5790513833992095,0.199354294758037
FICO,Vanilla,100,0.15,0.2,0.6539708265802269,0.71684350132626,0.7982221415340575,0.8687196110210696,0.49056603773584906,0.23734715408724813
FICO,Vanilla,100,0.2,0.2,0.6815235008103727,0.7272727272727273,0.7982221415340575,0.8253646677471637,0.44025974025974024,0.2668824612788735
FICO,Vanilla,100,0.25,0.2,0.703808752025932,0.7325283571167216,0.7982221415340575,0.7658022690437601,0.3710554951033732,0.2907347830867225
FICO,Vanilla,100,0.3,0.2,0.7127228525121556,0.7311338642396663,0.7982221415340575,0.7285251215559158,0.3399014778325123,0.3023895065532059
FICO,Vanilla,100,0.35,0.2,0.726904376012966,0.7297514033680834,0.7982221415340575,0.6665316045380876,0.28929188255613125,0.30452998083729077
FICO,Vanilla,100,0.4,0.2,0.729740680713128,0.7205697528278173,0.7982221415340575,0.6146677471636953,0.2482213438735178,0.3148864866464518
FICO,Vanilla,100,0.45,0.2,0.7301458670988655,0.7094240837696335,0.7982221415340575,0.5717179902755267,0.22279411764705884,0.31587826277140796
FICO,Vanilla,100,0.5,0.2,0.7301458670988655,0.7094240837696335,0.7982221415340575,0.5717179902755267,0.22279411764705884,0.31587826277140796
FICO,OAF,100,0.05,0.2,0.6304700162074555,0.7075048107761386,0.7809362370548119,0.9594813614262561,0.8127340823970037,0.11529982427833627
FICO,OAF,100,0.1,0.2,0.6612641815235009,0.7158395649218219,0.7809362370548119,0.9092382495948136,0.6845070422535211,0.1537654834676485
FICO,OAF,100,0.15,0.2,0.6803079416531604,0.7197158081705151,0.7809362370548119,0.8695299837925445,0.6152927120669056,0.17706181840796278
FICO,OAF,100,0.2,0.2,0.696515397082658,0.7193705507680779,0.7809362370548119,0.8168557536466775,0.5401831129196337,0.19871934801580213
FICO,OAF,100,0.25,0.2,0.7029983792544571,0.714674970805761,0.7809362370548119,0.7771474878444085,0.492151431209603,0.21519873461178204
FICO,OAF,100,0.3,0.2,0.7127228525121556,0.7119057293783015,0.7809362370548119,0.7305510534846029,0.44164567590260284,0.2403273745154783
FICO,OAF,100,0.35,0.2,0.720421393841167,0.7063829787234043,0.7809362370548119,0.6811183144246353,0.3955453149001536,0.2619411965979525
FICO,OAF,100,0.4,0.2,0.7224473257698542,0.7041036717062635,0.7809362370548119,0.6584278768233387,0.36948391922213913,0.2730327254345168
FICO,OAF,100,0.45,0.2,0.7224473257698542,0.7041036717062635,0.7809362370548119,0.6584278768233387,0.36948391922213913,0.2730327254345168
FICO,OAF,100,0.5,0.2,0.7224473257698542,0.7041036717062635,0.7809362370548119,0.6584278768233387,0.36948391922213913,0.2730327254345168
FICO,RABIT,100,0.05,0.2,0.6790923824959482,0.7226890756302521,0.7980287530521175,0.9611021069692058,0.8793969849246231,0.08604548567264585
FICO,RABIT,100,0.1,0.2,0.7240680713128039,0.7272727272727273,0.7980287530521175,0.9064019448946515,0.8,0.11655875496772915
FICO,RABIT,100,0.15,0.2,0.7264991896272285,0.7096774193548387,0.7980287530521175,0.8589951377633711,0.7377543330821401,0.1444474714232589
FICO,RABIT,100,0.2,0.2,0.7264991896272285,0.7096774193548387,0.7980287530521175,0.8589951377633711,0.7377543330821401,0.1444474714232589
FICO,RABIT,100,0.25,0.2,0.7264991896272285,0.7096774193548387,0.7980287530521175,0.8589951377633711,0.7377543330821401,0.1444474714232589
FICO,RABIT,100,0.3,0.2,0.7264991896272285,0.7096774193548387,0.7980287530521175,0.8589951377633711,0.7377543330821401,0.1444474714232589
FICO,RABIT,100,0.35,0.2,0.7264991896272285,0.7096774193548387,0.7980287530521175,0.8589951377633711,0.7377543330821401,0.1444474714232589
FICO,RABIT,100,0.4,0.2,0.7264991896272285,0.7096774193548387,0.7980287530521175,0.8589951377633711,0.7377543330821401,0.1444474714232589
FICO,RABIT,100,0.45,0.2,0.7264991896272285,0.7096774193548387,0.7980287530521175,0.8589951377633711,0.7377543330821401,0.1444474714232589
FICO,RABIT,100,0.5,0.2,0.7264991896272285,0.7096774193548387,0.7980287530521175,0.8589951377633711,0.7377543330821401,0.1444474714232589
FICO,Vanilla,100,0.05,0.2,0.5761750405186385,0.6851294400963275,0.7962126115601582,0.9542139384116693,0.6575757575757576,0.16123395264506907
FICO,Vanilla,100,0.1,0.2,0.6126418152350082,0.6999372253609542,0.7962126115601582,0.9116693679092382,0.5321888412017167,0.21926374897053993
FICO,Vanilla,100,0.15,0.2,0.6454619124797407,0.7126436781609196,0.7962126115601582,0.856969205834684,0.4184514003294893,0.2636526312461491
FICO,Vanilla,100,0.2,0.2,0.6653160453808752,0.7180887372013652,0.7962126115601582,0.8160453808752026,0.37119113573407203,0.2825156448316595
FICO,Vanilla,100,0.25,0.2,0.6888168557536467,0.7264957264957265,0.7962126115601582,0.7658022690437601,0.31516587677725116,0.30872561048687786
FICO,Vanilla,100,0.3,0.2,0.7025931928687196,0.7265275707898659,0.7962126115601582,0.7200162074554295,0.28615702479338845,0.33344651998455144
FICO,Vanilla,100,0.35,0.2,0.7135332252836305,0.7254368932038835,0.7962126115601582,0.6722042139384117,0.2488393686165274,0.3409867205687841
FICO,Vanilla,100,0.4,0.2,0.7346029173419774,0.7353535353535353,0.7962126115601582,0.6260129659643436,0.21580288870008496,0.3513831102806352
FICO,Vanilla,100,0.45,0.2,0.7370340356564019,0.7239472564866014,0.7962126115601582,0.5782009724473258,0.19984627209838585,0.3528243469657853
FICO,Vanilla,100,0.5,0.2,0.7398703403565641,0.7179261862917399,0.7962126115601582,0.543354943273906,0.18095930232558138,0.3485859392764412
FICO,OAF,100,0.05,0.2,0.5980551053484603,0.6928792569659443,0.781603887766271,0.9594813614262561,0.7630331753554502,0.1282930091070778
FICO,OAF,100,0.1,0.2,0.643030794165316,0.7064311896034655,0.781603887766271,0.9047811993517018,0.6390168970814132,0.16627781557095914
FICO,OAF,100,0.15,0.2,0.6807131280388979,0.7205673758865249,0.781603887766271,0.8529173419773096,0.5637019230769231,0.19101984112029038
FICO,OAF,100,0.2,0.2,0.6981361426256077,0.7227391142538147,0.781603887766271,0.8140194489465153,0.5243523316062176,0.2155439396373643
FICO,OAF,100,0.25,0.2,0.7135332252836305,0.7237202032043767,0.781603887766271,0.7621555915721232,0.46294602012808783,0.2438250461650213
FICO,OAF,100,0.3,0.2,0.7163695299837926,0.713818479149632,0.781603887766271,0.7196110210696921,0.4262023217247098,0.2690414220373087
FICO,OAF,100,0.35,0.2,0.7228525121555915,0.7086882453151618,0.781603887766271,0.6770664505672609,0.38880368098159507,0.28936478192866405
FICO,OAF,100,0.4,0.2,0.7248784440842788,0.7043970396168916,0.781603887766271,0.6478930307941653,0.3586715867158672,0.3038479693339047
FICO,OAF,100,0.45,0.2,0.7248784440842788,0.7043970396168916,0.781603887766271,0.6478930307941653,0.3586715867158672,0.3038479693339047
FICO,OAF,100,0.5,0.2,0.7248784440842788,0.7043970396168916,0.781603887766271,0.6478930307941653,0.3586715867158672,0.3038479693339047
FICO,RABIT,100,0.05,0.2,0.6405996758508914,0.7073573078192016,0.7939307590300582,0.9509724473257699,0.8051529790660226,0.10975535561322884
FICO,RABIT,100,0.1,0.2,0.692868719611021,0.7271418286537077,0.7939307590300582,0.9153160453808752,0.7608695652173914,0.1305569418573523
FICO,RABIT,100,0.15,0.2,0.7135332252836305,0.7256499805975941,0.7939307590300582,0.869935170178282,0.7013953488372093,0.1536447701514548
FICO,RABIT,100,0.2,0.2,0.7358184764991896,0.7230246389124894,0.7939307590300582,0.8233387358184765,0.6640986132511556,0.18112912836902703
FICO,RABIT,100,0.25,0.2,0.7358184764991896,0.7157802964254577,0.7939307590300582,0.8083468395461912,0.6516936671575847,0.19124385861373336
FICO,RABIT,100,0.3,0.2,0.7358184764991896,0.7157802964254577,0.7939307590300582,0.8083468395461912,0.6516936671575847,0.19124385861373336
FICO,RABIT,100,0.35,0.2,0.7358184764991896,0.7157802964254577,0.7939307590300582,0.8083468395461912,0.6516936671575847,0.19124385861373336
FICO,RABIT,100,0.4,0.2,0.7358184764991896,0.7157802964254577,0.7939307590300582,0.8083468395461912,0.6516936671575847,0.19124385861373336
FICO,RABIT,100,0.45,0.2,0.7358184764991896,0.7157802964254577,0.7939307590300582,0.8083468395461912,0.6516936671575847,0.19124385861373336
FICO,RABIT,100,0.5,0.2,0.7358184764991896,0.7157802964254577,0.7939307590300582,0.8083468395461912,0.6516936671575847,0.19124385861373336
FICO,Vanilla,100,0.05,0.2,0.5725283630470016,0.6847923513594264,0.7916929780247537,0.9550243111831442,0.6360655737704918,0.18001436833719367
FICO,Vanilla,100,0.1,0.2,0.6122366288492707,0.6983926883075954,0.7916929780247537,0.9096434359805511,0.534446764091858,0.22909763744153694
FICO,Vanilla,100,0.15,0.2,0.6381685575364667,0.7061533399144455,0.7916929780247537,0.8646677471636953,0.4551386623164764,0.26368542312905907
FICO,Vanilla,100,0.2,0.2,0.6576175040518638,0.7120954003407155,0.7916929780247537,0.8213128038897893,0.38493723849372385,0.29371339903075605
FICO,Vanilla,100,0.25,0.2,0.6762560777957861,0.7199439186820891,0.7916929780247537,0.7751215559157212,0.3053817271589487,0.32760649443617446
FICO,Vanilla,100,0.3,0.2,0.6908427876823339,0.7193821257815374,0.7916929780247537,0.7260940032414911,0.2754555198285102,0.33073900039686227
FICO,Vanilla,100,0.35,0.2,0.7042139384116693,0.7192307692307692,0.7916929780247537,0.6705834683954619,0.22718631178707224,0.33465992229798647
FICO,Vanilla,100,0.4,0.2,0.7163695299837926,0.7191011235955056,0.7916929780247537,0.6215559157212318,0.19482758620689655,0.34256462498846924
FICO,Vanilla,100,0.45,0.2,0.7228525121555915,0.712363330529857,0.7916929780247537,0.5680713128038898,0.16326530612244897,0.3474924290201859
FICO,Vanilla,100,0.5,0.2,0.726904376012966,0.7087294727744166,0.7916929780247537,0.5490275526742301,0.1681614349775785,0.34097233970110524
FICO,OAF,100,0.05,0.2,0.5992706645056726,0.6896768120489488,0.7769040214279701,0.9505672609400324,0.7376344086021506,0.12678301510109075
FICO,OAF,100,0.1,0.2,0.6381685575364667,0.7020353687020354,0.7769040214279701,0.9157212317666127,0.6824427480916031,0.15087078123713593
FICO,OAF,100,0.15,0.2,0.6649108589951378,0.7093145869947276,0.7769040214279701,0.8642625607779578,0.5848822800495663,0.18331774395180514
FICO,OAF,100,0.2,0.2,0.686385737439222,0.7141802067946824,0.7769040214279701,0.8205024311183144,0.5307203389830508,0.20724484422002523
FICO,OAF,100,0.25,0.2,0.7046191247974068,0.7157894736842105,0.7769040214279701,0.7690437601296597,0.47562097516099355,0.22979623043294511
FICO,OAF,100,0.3,0.2,0.7147487844408428,0.7112387202625102,0.7769040214279701,0.7119124797406807,0.414332784184514,0.25734832100989546
FICO,OAF,100,0.35,0.2,0.7212317666126418,0.7074829931972789,0.7769040214279701,0.6649108589951378,0.3638461538461538,0.283648070682008
FICO,OAF,100,0.4,0.2,0.7188006482982172,0.6987847222222222,0.7769040214279701,0.643030794165316,0.3464391691394659,0.3001555326225387
FICO,OAF,100,0.45,0.2,0.7188006482982172,0.6987847222222222,0.7769040214279701,0.643030794165316,0.3464391691394659,0.3001555326225387
FICO,OAF,100,0.5,0.2,0.7188006482982172,0.6987847222222222,0.7769040214279701,0.643030794165316,0.3464391691394659,0.3001555326225387
FICO,RABIT,100,0.05,0.2,0.6766612641815235,0.7207837648705389,0.7913719794560916,0.9529983792544571,0.853904282115869,0.10114587812319914
FICO,RABIT,100,0.1,0.2,0.7143435980551054,0.717208182912154,0.7913719794560916,0.9064019448946515,0.8006902502157032,0.11800061119989205
FICO,RABIT,100,0.15,0.2,0.7305510534846029,0.7144697294976384,0.7913719794560916,0.8691247974068071,0.7558578987150416,0.13827072957950537
FICO,RABIT,100,0.2,0.2,0.7305510534846029,0.7144697294976384,0.7913719794560916,0.8691247974068071,0.7558578987150416,0.13827072957950537
FICO,RABIT,100,0.25,0.2,0.7305510534846029,0.7144697294976384,0.7913719794560916,0.8691247974068071,0.7558578987150416,0.13827072957950537
FICO,RABIT,100,0.3,0.2,0.7305510534846029,0.7144697294976384,0.7913719794560916,0.8691247974068071,0.7558578987150416,0.13827072957950537
FICO,RABIT,100,0.35,0.2,0.7305510534846029,0.7144697294976384,0.7913719794560916,0.8691247974068071,0.7558578987150416,0.13827072957950537
FICO,RABIT,100,0.4,0.2,0.7305510534846029,0.7144697294976384,0.7913719794560916,0.8691247974068071,0.7558578987150416,0.13827072957950537
FICO,RABIT,100,0.45,0.2,0.7305510534846029,0.7144697294976384,0.7913719794560916,0.8691247974068071,0.7558578987150416,0.13827072957950537
FICO,RABIT,100,0.5,0.2,0.7305510534846029,0.7144697294976384,0.7913719794560916,0.8691247974068071,0.7558578987150416,0.13827072957950537
COMPAS,Vanilla,100,0.05,0.2,0.6518847006651884,0.7413509060955519,0.7240055952527235,0.9628603104212861,0.8174386920980926,0.12571991271130184
COMPAS,Vanilla,100,0.1,0.2,0.6707317073170732,0.7465870307167235,0.7240055952527235,0.917960088691796,0.6718403547671841,0.17076689295851924
COMPAS,Vanilla,100,0.15,0.2,0.6801552106430155,0.7392679620424762,0.7240055952527235,0.8725055432372506,0.6048109965635738,0.19778330370506428
COMPAS,Vanilla,100,0.2,0.2,0.6790465631929047,0.7233635929288104,0.7240055952527235,0.8398004434589801,0.5883190883190883,0.2144549457228762
COMPAS,Vanilla,100,0.25,0.2,0.6790465631929047,0.7233635929288104,0.7240055952527235,0.8398004434589801,0.5883190883190883,0.2144549457228762
COMPAS,Vanilla,100,0.3,0.2,0.6790465631929047,0.7233635929288104,0.7240055952527235,0.8398004434589801,0.5883190883190883,0.2144549457228762
COMPAS,Vanilla,100,0.35,0.2,0.6790465631929047,0.7233635929288104,0.7240055952527235,0.8398004434589801,0.5883190883190883,0.2144549457228762
COMPAS,Vanilla,100,0.4,0.2,0.6790465631929047,0.7233635929288104,0.7240055952527235,0.8398004434589801,0.5883190883190883,0.2144549457228762
COMPAS,Vanilla,100,0.45,0.2,0.6790465631929047,0.7233635929288104,0.7240055952527235,0.8398004434589801,0.5883190883190883,0.2144549457228762
COMPAS,Vanilla,100,0.5,0.2,0.6790465631929047,0.7233635929288104,0.7240055952527235,0.8398004434589801,0.5883190883190883,0.2144549457228762
COMPAS,OAF,100,0.05,0.2,0.6535476718403548,0.7334754797441365,0.718333389186566,0.9334811529933481,0.7333333333333333,0.1294742195439302
COMPAS,OAF,100,0.1,0.2,0.6773835920177383,0.7364130434782609,0.718333389186566,0.8952328159645233,0.6780238500851788,0.14561126580332864
COMPAS,OAF,100,0.15,0.2,0.6840354767184036,0.7348837209302326,0.718333389186566,0.876940133037694,0.6558139534883721,0.16986326109988525
COMPAS,OAF,100,0.2,0.2,0.6801552106430155,0.7271867612293145,0.718333389186566,0.8558758314855875,0.6176470588235294,0.1802630807617668
COMPAS,OAF,100,0.25,0.2,0.6801552106430155,0.7271867612293145,0.718333389186566,0.8558758314855875,0.6176470588235294,0.1802630807617668
COMPAS,OAF,100,0.3,0.2,0.6801552106430155,0.7271867612293145,0.718333389186566,0.8558758314855875,0.6176470588235294,0.1802630807617668
COMPAS,OAF,100,0.35,0.2,0.6801552106430155,0.7271867612293145,0.718333389186566,0.8558758314855875,0.6176470588235294,0.1802630807617668
COMPAS,OAF,100,0.4,0.2,0.6801552106430155,0.7271867612293145,0.718333389186566,0.8558758314855875,0.6176470588235294,0.1802630807617668
COMPAS,OAF,100,0.45,0.2,0.6801552106430155,0.7271867612293145,0.718333389186566,0.8558758314855875,0.6176470588235294,0.1802630807617668
COMPAS,OAF,100,0.5,0.2,0.6801552106430155,0.7271867612293145,0.718333389186566,0.8558758314855875,0.6176470588235294,0.1802630807617668
COMPAS,RABIT,100,0.05,0.2,0.6757206208425721,0.7412649270234409,0.7248980057913597,0.9600886917960089,0.8651685393258427,0.08921309566523879
COMPAS,RABIT,100,0.1,0.2,0.6773835920177383,0.7236467236467237,0.7248980057913597,0.914079822616408,0.7750362844702468,0.10099812808081522
COMPAS,RABIT,100,0.15,0.2,0.6773835920177383,0.7228571428571429,0.7248980057913597,0.9185144124168514,0.7884892086330936,0.11261793341425393
COMPAS,RABIT,100,0.2,0.2,0.6773835920177383,0.7228571428571429,0.7248980057913597,0.9185144124168514,0.7884892086330936,0.11261793341425393
COMPAS,RABIT,100,0.25,0.2,0.6773835920177383,0.7228571428571429,0.7248980057913597,0.9185144124168514,0.7884892086330936,0.11261793341425393
COMPAS,RABIT,100,0.3,0.2,0.6773835920177383,0.7228571428571429,0.7248980057913597,0.9185144124168514,0.7884892086330936,0.11261793341425393
COMPAS,RABIT,100,0.35,0.2,0.6773835920177383,0.7228571428571429,0.7248980057913597,0.9185144124168514,0.7884892086330936,0.11261793341425393
COMPAS,RABIT,100,0.4,0.2,0.6773835920177383,0.7228571428571429,0.7248980057913597,0.9185144124168514,0.7884892086330936,0.11261793341425393
COMPAS,RABIT,100,0.45,0.2,0.6773835920177383,0.7228571428571429,0.7248980057913597,0.9185144124168514,0.7884892086330936,0.11261793341425393
COMPAS,RABIT,100,0.5,0.2,0.6773835920177383,0.7228571428571429,0.7248980057913597,0.9185144124168514,0.7884892086330936,0.11261793341425393
COMPAS,Vanilla,100,0.05,0.2,0.667960088691796,0.7480016827934372,0.7325772046822385,0.9362527716186253,0.7248803827751196,0.16155181565195068
COMPAS,Vanilla,100,0.1,0.2,0.6712860310421286,0.7308216068996822,0.7325772046822385,0.8808203991130821,0.6368243243243243,0.19657593207574792
COMPAS,Vanilla,100,0.15,0.2,0.6818181818181818,0.725883476599809,0.7325772046822385,0.8475609756097561,0.6077032810271041,0.21921346309143383
COMPAS,Vanilla,100,0.2,0.2,0.6818181818181818,0.725883476599809,0.7325772046822385,0.8475609756097561,0.6077032810271041,0.21921346309143383
COMPAS,Vanilla,100,0.25,0.2,0.6818181818181818,0.725883476599809,0.7325772046822385,0.8475609756097561,0.6077032810271041,0.21921346309143383
COMPAS,Vanilla,100,0.3,0.2,0.6818181818181818,0.725883476599809,0.7325772046822385,0.8475609756097561,0.6077032810271041,0.21921346309143383
COMPAS,Vanilla,100,0.35,0.2,0.6818181818181818,0.725883476599809,0.7325772046822385,0.8475609756097561,0.6077032810271041,0.21921346309143383
COMPAS,Vanilla,100,0.4,0.2,0.6818181818181818,0.725883476599809,0.7325772046822385,0.8475609756097561,0.6077032810271041,0.21921346309143383
COMPAS,Vanilla,100,0.45,0.2,0.6818181818181818,0.725883476599809,0.7325772046822385,0.8475609756097561,0.6077032810271041,0.21921346309143383
COMPAS,Vanilla,100,0.5,0.2,0.6818181818181818,0.725883476599809,0.7325772046822385,0.8475609756097561,0.6077032810271041,0.21921346309143383
COMPAS,OAF,100,0.05,0.2,0.664079822616408,0.7387931034482759,0.7266766209538987,0.9229490022172949,0.7073684210526315,0.13134160541839482
COMPAS,OAF,100,0.1,0.2,0.6729490022172949,0.7276084949215144,0.7266766209538987,0.8791574279379157,0.6534181240063593,0.16944012521786853
COMPAS,OAF,100,0.15,0.2,0.6751662971175166,0.722011385199241,0.7266766209538987,0.8558758314855875,0.6215429403202329,0.1806617235194718
COMPAS,OAF,100,0.2,0.2,0.6751662971175166,0.722011385199241,0.7266766209538987,0.8558758314855875,0.6215429403202329,0.1806617235194718
COMPAS,OAF,100,0.25,0.2,0.6751662971175166,0.722011385199241,0.7266766209538987,0.8558758314855875,0.6215429403202329,0.1806617235194718
COMPAS,OAF,100,0.3,0.2,0.6751662971175166,0.722011385199241,0.7266766209538987,0.8558758314855875,0.6215429403202329,0.1806617235194718
COMPAS,OAF,100,0.35,0.2,0.6751662971175166,0.722011385199241,0.7266766209538987,0.8558758314855875,0.6215429403202329,0.1806617235194718
COMPAS,OAF,100,0.4,0.2,0.6751662971175166,0.722011385199241,0.7266766209538987,0.8558758314855875,0.6215429403202329,0.1806617235194718
COMPAS,OAF,100,0.45,0.2,0.6751662971175166,0.722011385199241,0.7266766209538987,0.8558758314855875,0.6215429403202329,0.1806617235194718
COMPAS,OAF,100,0.5,0.2,0.6751662971175166,0.722011385199241,0.7266766209538987,0.8558758314855875,0.6215429403202329,0.1806617235194718
COMPAS,RABIT,100,0.05,0.2,0.6735033259423503,0.7284462886122637,0.725018400537184,0.9623059866962306,0.8913738019169329,0.09189918697944764
COMPAS,RABIT,100,0.1,0.2,0.6723946784922394,0.7229254571026723,0.725018400537184,0.9279379157427938,0.8036253776435045,0.11860322569487372
COMPAS,RABIT,100,0.15,0.2,0.6723946784922394,0.7229254571026723,0.725018400537184,0.9279379157427938,0.8036253776435045,0.11860322569487372
COMPAS,RABIT,100,0.2,0.2,0.6723946784922394,0.7229254571026723,0.725018400537184,0.9279379157427938,0.8036253776435045,0.11860322569487372
COMPAS,RABIT,100,0.25,0.2,0.6723946784922394,0.7229254571026723,0.725018400537184,0.9279379157427938,0.8036253776435045,0.11860322569487372
COMPAS,RABIT,100,0.3,0.2,0.6723946784922394,0.7229254571026723,0.725018400537184,0.9279379157427938,0.8036253776435045,0.11860322569487372
COMPAS,RABIT,100,0.35,0.2,0.6723946784922394,0.7229254571026723,0.725018400537184,0.9279379157427938,0.8036253776435045,0.11860322569487372
COMPAS,RABIT,100,0.4,0.2,0.6723946784922394,0.7229254571026723,0.725018400537184,0.9279379157427938,0.8036253776435045,0.11860322569487372
COMPAS,RABIT,100,0.45,0.2,0.6723946784922394,0.7229254571026723,0.725018400537184,0.9279379157427938,0.8036253776435045,0.11860322569487372
COMPAS,RABIT,100,0.5,0.2,0.6723946784922394,0.7229254571026723,0.725018400537184,0.9279379157427938,0.8036253776435045,0.11860322569487372
COMPAS,Vanilla,100,0.05,0.2,0.6480044345898004,0.7452868030485359,0.7276906674213058,0.9623059866962306,0.7748344370860927,0.13012081138300813
COMPAS,Vanilla,100,0.1,0.2,0.6790465631929047,0.7505385609651013,0.7276906674213058,0.9223946784922394,0.7046413502109705,0.15552153987090822
COMPAS,Vanilla,100,0.15,0.2,0.684589800443459,0.7393495190105359,0.7276906674213058,0.8664079822616408,0.6062091503267973,0.19172803372668173
COMPAS,Vanilla,100,0.2,0.2,0.6746119733924612,0.7106949236076885,0.7276906674213058,0.8093126385809313,0.5509138381201044,0.2111890314541987
COMPAS,Vanilla,100,0.25,0.2,0.6746119733924612,0.7106949236076885,0.7276906674213058,0.8093126385809313,0.5509138381201044,0.2111890314541987
COMPAS,Vanilla,100,0.3,0.2,0.6746119733924612,0.7106949236076885,0.7276906674213058,0.8093126385809313,0.5509138381201044,0.2111890314541987
COMPAS,Vanilla,100,0.35,0.2,0.6746119733924612,0.7106949236076885,0.7276906674213058,0.8093126385809313,0.5509138381201044,0.2111890314541987
COMPAS,Vanilla,100,0.4,0.2,0.6746119733924612,0.7106949236076885,0.7276906674213058,0.8093126385809313,0.5509138381201044,0.2111890314541987
COMPAS,Vanilla,100,0.45,0.2,0.6746119733924612,0.7106949236076885,0.7276906674213058,0.8093126385809313,0.5509138381201044,0.2111890314541987
COMPAS,Vanilla,100,0.5,0.2,0.6746119733924612,0.7106949236076885,0.7276906674213058,0.8093126385809313,0.5509138381201044,0.2111890314541987
COMPAS,OAF,100,0.05,0.2,0.6651884700665188,0.7396551724137931,0.723803903023894,0.9650776053215078,0.8673684210526316,0.11222810980800228
COMPAS,OAF,100,0.1,0.2,0.6712860310421286,0.7293473299863076,0.723803903023894,0.914079822616408,0.7433774834437086,0.1459803067943856
COMPAS,OAF,100,0.15,0.2,0.6773835920177383,0.723384030418251,0.723803903023894,0.8758314855875832,0.6758321273516642,0.16625392966738323
COMPAS,OAF,100,0.2,0.2,0.6790465631929047,0.7215007215007215,0.723803903023894,0.8553215077605322,0.6354748603351955,0.1763687891642726
COMPAS,OAF,100,0.25,0.2,0.6790465631929047,0.7215007215007215,0.723803903023894,0.8553215077605322,0.6354748603351955,0.1763687891642726
COMPAS,OAF,100,0.3,0.2,0.6790465631929047,0.7215007215007215,0.723803903023894,0.8553215077605322,0.6354748603351955,0.1763687891642726
COMPAS,OAF,100,0.35,0.2,0.6790465631929047,0.7215007215007215,0.723803903023894,0.8553215077605322,0.6354748603351955,0.1763687891642726
COMPAS,OAF,100,0.4,0.2,0.6790465631929047,0.7215007215007215,0.723803903023894,0.8553215077605322,0.6354748603351955,0.1763687891642726
COMPAS,OAF,100,0.45,0.2,0.6790465631929047,0.7215007215007215,0.723803903023894,0.8553215077605322,0.6354748603351955,0.1763687891642726
COMPAS,OAF,100,0.5,0.2,0.6790465631929047,0.7215007215007215,0.723803903023894,0.8553215077605322,0.6354748603351955,0.1763687891642726
COMPAS,RABIT,100,0.05,0.2,0.6779379157427938,0.7434878587196468,0.7249234500417658,0.9645232815964523,0.879245283018868,0.0767521541925022
